2025-08-18 03:02:32.890 | DEBUG    | __main__:draw_detections:382 | 📦 Drew bounding box for construction worker
2025-08-18 03:02:32.891 | DEBUG    | __main__:draw_detections:400 | 📝 Drew label 'construction worker' for detection 3
2025-08-18 03:02:32.891 | DEBUG    | __main__:draw_detections:356 | 🎯 Drawing detection 4/8: construction worker
2025-08-18 03:02:32.891 | DEBUG    | __main__:draw_detections:364 | 📦 Normalized coordinates: ymin=102, xmin=608, ymax=435, xmax=663
2025-08-18 03:02:32.891 | DEBUG    | __main__:draw_detections:371 | 📏 Pixel coordinates: [729, 68, 795, 294]
2025-08-18 03:02:32.891 | DEBUG    | __main__:draw_detections:382 | 📦 Drew bounding box for construction worker
2025-08-18 03:02:32.891 | DEBUG    | __main__:draw_detections:400 | 📝 Drew label 'construction worker' for detection 4
2025-08-18 03:02:32.891 | DEBUG    | __main__:draw_detections:356 | 🎯 Drawing detection 5/8: construction worker
2025-08-18 03:02:32.891 | DEBUG    | __main__:draw_detections:364 | 📦 Normalized coordinates: ymin=390, xmin=362, ymax=980, xmax=574
2025-08-18 03:02:32.891 | DEBUG    | __main__:draw_detections:371 | 📏 Pixel coordinates: [434, 263, 688, 662]
2025-08-18 03:02:32.891 | DEBUG    | __main__:draw_detections:382 | 📦 Drew bounding box for construction worker
2025-08-18 03:02:32.891 | DEBUG    | __main__:draw_detections:400 | 📝 Drew label 'construction worker' for detection 5
2025-08-18 03:02:32.891 | DEBUG    | __main__:draw_detections:356 | 🎯 Drawing detection 6/8: construction worker
2025-08-18 03:02:32.897 | DEBUG    | __main__:draw_detections:364 | 📦 Normalized coordinates: ymin=140, xmin=362, ymax=433, xmax=541
2025-08-18 03:02:32.897 | DEBUG    | __main__:draw_detections:371 | 📏 Pixel coordinates: [434, 94, 649, 292]
2025-08-18 03:02:32.897 | DEBUG    | __main__:draw_detections:382 | 📦 Drew bounding box for construction worker
2025-08-18 03:02:32.898 | DEBUG    | __main__:draw_detections:400 | 📝 Drew label 'construction worker' for detection 6
2025-08-18 03:02:32.898 | DEBUG    | __main__:draw_detections:356 | 🎯 Drawing detection 7/8: construction worker
